open_house_id,client_id,attended_flag,interest_level
220,226,True,low
220,462,True,low
220,628,True,high
220,954,True,very high
220,721,True,high
220,891,True,high
220,388,True,high
221,952,True,medium
221,462,True,medium
221,77,True,medium
221,697,False,high
221,453,False,high
221,848,True,high
221,676,False,very high
222,922,False,medium
222,778,True,medium
222,875,True,low
222,433,True,medium
223,243,True,medium
223,947,True,medium
223,640,True,very high
223,186,True,low
223,550,True,high
223,235,True,medium
224,313,True,high
224,789,True,high
224,540,True,low
224,646,True,very high
224,165,False,medium
225,962,False,medium
225,76,True,low
225,408,True,medium
225,296,True,medium
225,849,False,medium
226,431,True,very high
226,984,True,low
226,508,True,medium
226,105,True,medium
226,778,True,medium
226,534,True,medium
227,129,True,low
227,373,True,medium
227,734,True,low
227,823,True,medium
227,227,False,low
227,14,True,medium
227,138,True,very high
227,712,True,medium
227,252,False,medium
227,481,True,medium
227,975,True,low
227,889,True,high
228,757,True,medium
228,1000,True,high
228,661,True,high
228,831,True,medium
229,853,False,medium
229,184,True,low
229,984,True,very high
229,400,True,very high
229,352,True,medium
230,486,True,medium
230,523,True,medium
230,492,True,high
230,117,True,high
230,230,True,very high
230,222,True,medium
231,380,True,high
231,232,True,high
231,355,True,high
231,385,True,high
231,757,False,high
231,762,True,high
231,242,True,high
231,789,True,high
231,17,True,medium
232,952,True,high
232,885,True,low
232,624,True,medium
232,379,True,medium
232,231,False,low
233,620,True,low
233,56,True,low
233,184,True,medium
233,557,False,high
233,541,True,medium
233,1,True,high
234,915,True,low
234,757,True,high
234,604,True,low
234,591,True,very high
234,583,True,medium
234,265,True,medium
234,254,True,high
234,90,True,high
235,465,True,low
235,285,True,high
235,996,True,medium
235,31,True,medium
236,426,True,low
236,481,True,low
236,332,True,medium
236,69,True,medium
236,988,False,very high
236,110,True,high
236,765,True,very high
236,303,True,very high
237,968,True,medium
237,322,True,high
237,276,True,medium
237,717,True,medium
237,823,True,medium
237,244,True,medium
237,184,True,high
238,340,True,high
238,653,True,high
238,604,True,high
238,120,True,medium
238,112,False,medium
238,787,True,high
239,655,True,high
239,133,True,low
240,615,True,high
240,928,True,medium
240,64,True,high
240,570,True,medium
240,33,True,very high
240,707,True,very high
240,198,True,high
240,622,True,medium
240,652,True,medium
241,231,True,low
241,681,True,medium
241,545,True,low
241,377,True,low
242,358,True,medium
242,71,True,low
242,673,True,high
242,978,True,low
242,635,False,high
242,590,False,medium
242,177,True,medium
242,533,True,low
243,285,True,high
243,814,True,very high
243,531,True,low
243,16,False,low
243,22,True,medium
244,315,True,high
244,959,True,low
244,531,True,low
244,624,True,medium
244,238,False,medium
244,275,False,low
244,365,False,low
244,574,False,low
245,931,True,medium
245,180,False,medium
245,576,True,medium
245,882,True,medium
245,201,True,medium
245,306,True,high
245,902,True,high
245,143,True,low
245,281,True,medium
245,271,True,medium
246,749,False,low
246,659,True,medium
246,19,True,very high
246,859,True,very high
246,820,True,low
246,351,True,very high
246,380,True,low
246,951,True,medium
246,120,True,low
246,590,False,medium
246,400,True,low
247,838,True,high
247,694,True,medium
247,953,True,medium
247,128,False,low
247,531,True,medium
247,477,True,high
247,371,False,high
248,262,True,low
248,225,True,medium
248,271,True,high
248,621,True,medium
248,247,True,medium
248,626,False,low
248,632,False,medium
248,882,True,low
248,531,True,medium
249,275,True,very high
249,755,True,high
249,56,True,very high
249,571,True,medium
249,47,True,very high
249,573,False,high
249,925,True,medium
249,284,True,high
249,340,True,medium
250,900,True,very high
250,78,True,high
250,830,True,very high
250,63,True,low
250,374,True,very high
250,580,True,medium
250,93,False,low
251,538,True,medium
251,337,True,medium
251,923,True,very high
251,268,True,medium
251,615,False,very high
251,504,True,medium
251,112,True,medium
252,162,True,low
252,313,True,medium
252,235,True,low
252,399,True,low
252,931,False,low
252,252,True,medium
252,58,True,high
252,229,False,medium
253,572,True,high
253,439,True,medium
253,541,False,low
253,247,True,medium
253,412,True,medium
253,360,True,high
253,102,False,high
253,665,True,high
253,229,True,medium
254,143,True,high
254,280,True,low
254,473,True,high
254,579,True,medium
254,456,True,medium
254,269,True,medium
254,672,True,medium
254,531,True,high
254,761,True,medium
254,346,True,medium
254,606,True,low
255,407,True,medium
255,307,False,medium
255,487,True,high
255,393,True,high
255,714,True,low
255,501,True,very high
255,998,True,high
255,308,True,low
256,575,True,medium
256,36,True,medium
256,762,True,high
256,744,False,medium
256,755,True,medium
256,58,False,high
257,376,True,high
257,920,True,medium
257,628,True,low
257,238,True,medium
257,271,True,medium
257,691,True,medium
258,606,True,low
258,398,True,high
258,85,True,medium
258,875,True,medium
258,19,True,medium
258,7,True,medium
258,792,True,low
258,461,True,high
258,310,True,medium
259,672,True,very high
259,460,True,low
259,832,True,medium
259,422,True,medium
259,648,True,medium
259,994,True,medium
259,362,True,high
259,240,True,low
259,118,True,medium
259,534,True,high
260,925,True,medium
260,544,True,high
260,486,True,medium
260,191,True,high
260,48,False,high
260,774,True,medium
260,303,True,low
260,639,True,medium
260,712,True,medium
260,102,True,medium
260,354,True,high
261,528,False,high
261,221,True,high
261,407,True,low
261,655,True,medium
261,867,True,medium
261,845,True,high
261,558,True,high
261,984,True,low
261,121,True,medium
261,393,False,medium
262,803,True,high
262,615,True,low
262,680,False,medium
262,702,True,low
262,355,True,high
262,372,True,medium
262,292,True,medium
262,620,False,medium
263,496,False,low
263,620,True,low
263,973,True,high
263,510,True,low
263,107,True,medium
264,388,True,medium
264,875,True,medium
264,563,False,medium
264,347,True,high
264,562,True,very high
264,628,True,high
265,874,True,high
265,910,True,high
265,530,True,low
265,317,True,medium
266,978,True,medium
266,544,True,high
266,498,True,high
266,881,True,low
266,397,True,low
266,926,True,high
266,113,True,very high
266,694,True,medium
267,851,True,high
267,997,True,high
267,80,True,high
267,204,True,very high
267,611,True,medium
267,637,True,high
267,928,True,low
268,875,False,medium
268,489,True,high
268,331,True,medium
268,861,True,medium
268,293,True,low
268,57,True,high
268,931,True,high
269,559,True,high
269,872,True,medium
269,748,True,high
269,525,True,medium
269,32,True,low
269,391,True,very high
270,181,True,medium
270,195,True,high
270,559,True,high
270,579,True,medium
270,49,True,medium
270,459,True,medium
271,52,True,medium
271,311,True,medium
272,116,True,low
272,1,True,very high
273,360,True,medium
273,576,True,medium
274,177,True,medium
274,554,True,low
275,85,True,medium
275,196,True,high
276,819,True,low
276,984,True,medium
277,324,False,high
277,459,True,very high
278,408,True,medium
278,34,False,high
279,929,True,medium
279,632,True,high
280,388,True,medium
280,487,True,medium
281,987,False,medium
281,397,True,low
282,431,True,medium
282,86,True,low
283,628,True,medium
283,511,False,low
284,662,True,very high
284,723,True,low
285,655,True,medium
285,163,True,medium
286,850,False,low
286,438,True,medium
287,987,True,low
287,850,False,high
288,358,True,very high
288,709,True,medium
289,90,True,medium
289,677,True,medium
290,721,True,low
290,280,True,high
291,407,True,low
291,912,True,high
292,609,False,medium
292,784,True,high
293,697,True,low
293,376,True,medium
294,872,True,low
294,36,True,medium
295,575,True,very high
295,796,True,medium
296,498,False,low
296,818,True,low
297,722,True,medium
297,760,True,medium
298,446,True,low
298,247,True,very high
299,109,False,medium
299,929,True,low
300,575,True,low
300,300,True,high
301,762,True,very high
301,538,False,medium
302,778,True,medium
302,726,True,medium
303,460,True,high
303,379,True,low
304,576,True,medium
304,278,True,medium
305,465,True,very high
305,281,True,high
306,789,True,medium
306,538,True,low
307,274,True,high
307,547,True,medium
308,385,True,medium
308,745,True,low
309,967,True,medium
309,957,True,low
310,286,True,low
310,773,True,low
311,792,True,medium
311,682,True,low
312,180,True,high
312,76,True,high
313,214,True,medium
313,944,True,medium
314,643,True,high
314,830,True,very high
315,958,False,medium
315,939,True,low
316,422,False,high
316,977,True,low
317,517,False,medium
317,317,True,medium
318,204,True,medium
318,863,True,high
319,710,True,medium
319,180,True,medium
320,37,True,medium
320,810,True,medium
